dealer_id,dealer_name,dealer_type,parent_dealer_id,geo_id,city,state,pincode,email,phone,status,established_date
BRN00327,Raisen District Motors,Branch,MDL0013,327,Raisen,Madhya Pradesh,464551.0,raisen@industrialfleet.in,8472368032,Inactive,2015-08-23
BRN00328,Rajgarh District Motors,Branch,MDL0013,328,Rajgarh,Madhya Pradesh,465661.0,rajgarh@oemmotors.in,8941742684,Active,2006-08-02
BRN00329,Ratlam District Motors,Branch,MDL0013,329,Ratlam,Madhya Pradesh,457001.0,ratlam@oemmotors.in,8780232697,Active,2010-06-21
BRN00330,Rewa District Motors,Branch,MDL0013,330,Rewa,Madhya Pradesh,486001.0,rewa@industrialfleet.in,8814409500,Active,2009-11-14
BRN00331,Sagar District Motors,Branch,MDL0013,331,Sagar,Madhya Pradesh,470001.0,sagar@dealerhub.in,8268453028,Inactive,2020-11-15
BRN00332,Satna District Motors,Branch,MDL0013,332,Satna,Madhya Pradesh,485001.0,satna@industrialfleet.in,8781616630,Inactive,2018-01-05
BRN00333,Sehore District Motors,Branch,MDL0013,333,Sehore,Madhya Pradesh,466001.0,sehore@dealerhub.in,8101356920,Active,2015-10-08
BRN00334,Seoni District Motors,Branch,MDL0013,334,Seoni,Madhya Pradesh,480661.0,seoni@oemmotors.in,8177047551,Active,2009-01-17
BRN00335,Shahdol District Motors,Branch,MDL0013,335,Shahdol,Madhya Pradesh,484001.0,shahdol@oemmotors.in,8990844278,Active,2008-02-13
BRN00336,Shajapur District Motors,Branch,MDL0013,336,Shajapur,Madhya Pradesh,465001.0,shajapur@industrialfleet.in,8806186952,Active,2015-09-22
BRN00337,Sheopur District Motors,Branch,MDL0013,337,Sheopur,Madhya Pradesh,476337.0,sheopur@industrialfleet.in,8781649868,Active,2009-07-15
BRN00338,Shivpuri District Motors,Branch,MDL0013,338,Shivpuri,Madhya Pradesh,473551.0,shivpuri@oemmotors.in,8618601069,Active,2006-02-21
BRN00339,Sidhi District Motors,Branch,MDL0013,339,Sidhi,Madhya Pradesh,486661.0,sidhi@dealerhub.in,8239891478,Active,2011-05-06
BRN00340,Singrauli District Motors,Branch,MDL0013,340,Waidhan,Madhya Pradesh,486886.0,singrauli@oemmotors.in,8820836954,Active,2011-09-14
BRN00341,Tikamgarh District Motors,Branch,MDL0013,341,Tikamgarh,Madhya Pradesh,472001.0,tikamgarh@oemmotors.in,8514216815,Active,2009-08-25
BRN00342,Ujjain District Motors,Branch,MDL0013,342,Ujjain,Madhya Pradesh,456001.0,ujjain@industrialfleet.in,8297047600,Active,2017-05-02
BRN00343,Umaria District Motors,Branch,MDL0013,343,Umaria,Madhya Pradesh,484661.0,umaria@dealerhub.in,8942462544,Active,2010-07-06
BRN00344,Vidisha District Motors,Branch,MDL0013,344,Vidisha,Madhya Pradesh,464001.0,vidisha@industrialfleet.in,8377775851,Inactive,2009-12-11
BRN00345,Ahmednagar District Motors,Branch,MDL0014,345,Ahmednagar,Maharashtra,414001.0,ahmednagar@industrialfleet.in,8742469736,Active,2012-08-09
BRN00346,Akola District Motors,Branch,MDL0014,346,Akola,Maharashtra,444001.0,akola@dealerhub.in,8691669650,Active,2021-08-31
BRN00347,Amravati District Motors,Branch,MDL0014,347,Amravati,Maharashtra,444601.0,amravati@industrialfleet.in,8151926543,Active,2022-12-08
BRN00348,Beed District Motors,Branch,MDL0014,348,Beed,Maharashtra,431122.0,beed@oemmotors.in,8268346845,Inactive,2020-02-04
BRN00349,Bhandara District Motors,Branch,MDL0014,349,Bhandara,Maharashtra,441904.0,bhandara@oemmotors.in,8586748337,Active,2023-08-26
BRN00350,Buldhana District Motors,Branch,MDL0014,350,Buldhana,Maharashtra,443001.0,buldhana@industrialfleet.in,8568544734,Inactive,2020-05-10
BRN00351,Chandrapur District Motors,Branch,MDL0014,351,Chandrapur,Maharashtra,442401.0,chandrapur@industrialfleet.in,8344581191,Active,2016-11-23
BRN00352,Osmanabad District Motors,Branch,MDL0014,352,Osmanabad,Maharashtra,413501.0,osmanabad@industrialfleet.in,8684023892,Active,2012-08-29
BRN00353,Dhule District Motors,Branch,MDL0014,353,Dhule,Maharashtra,424001.0,dhule@oemmotors.in,8227864007,Inactive,2012-02-27
BRN00354,Gadchiroli District Motors,Branch,MDL0014,354,Gadchiroli,Maharashtra,442605.0,gadchiroli@oemmotors.in,8558200550,Active,2011-05-19
BRN00355,Gondia District Motors,Branch,MDL0014,355,Gondia,Maharashtra,441601.0,gondia@dealerhub.in,8381179301,Active,2011-11-05
BRN00356,Hingoli District Motors,Branch,MDL0014,356,Hingoli,Maharashtra,431513.0,hingoli@oemmotors.in,8983389333,Active,2006-07-03
BRN00357,Jalgaon District Motors,Branch,MDL0014,357,Jalgaon,Maharashtra,425001.0,jalgaon@oemmotors.in,8458982615,Inactive,2021-04-28
BRN00358,Jalna District Motors,Branch,MDL0014,358,Jalna,Maharashtra,431203.0,jalna@industrialfleet.in,8469789537,Inactive,2008-12-09
BRN00359,Kolhapur District Motors,Branch,MDL0014,359,Kolhapur,Maharashtra,416001.0,kolhapur@industrialfleet.in,8568748468,Active,2020-08-03
BRN00360,Latur District Motors,Branch,MDL0014,360,Latur,Maharashtra,413512.0,latur@oemmotors.in,8338718933,Active,2018-07-13
BRN00361,Mumbai City District Motors,Branch,MDL0014,361,Mumbai,Maharashtra,400001.0,mumbaicity@dealerhub.in,8874869486,Inactive,2018-09-03
BRN00362,Mumbai Suburban District Motors,Branch,MDL0014,362,Bandra (East),Maharashtra,400051.0,mumbaisuburban@dealerhub.in,8504432919,Active,2006-09-18
BRN00363,Nanded District Motors,Branch,MDL0014,363,Nanded,Maharashtra,431601.0,nanded@oemmotors.in,8261402980,Inactive,2022-03-15
BRN00364,Nandurbar District Motors,Branch,MDL0014,364,Nandurbar,Maharashtra,425412.0,nandurbar@industrialfleet.in,8413588041,Inactive,2013-08-16
BRN00365,Nagpur District Motors,Branch,MDL0014,365,Nagpur,Maharashtra,440001.0,nagpur@oemmotors.in,8186667000,Active,2013-06-27
BRN00366,Nashik District Motors,Branch,MDL0014,366,Nashik,Maharashtra,422001.0,nashik@oemmotors.in,8713224191,Active,2016-09-06
BRN00367,Palghar District Motors,Branch,MDL0014,367,Palghar,Maharashtra,401404.0,palghar@dealerhub.in,8948510230,Active,2013-05-20
BRN00368,Parbhani District Motors,Branch,MDL0014,368,Parbhani,Maharashtra,431401.0,parbhani@oemmotors.in,8826971334,Active,2018-06-19
BRN00369,Pune District Motors,Branch,MDL0014,369,Pune,Maharashtra,411001.0,pune@industrialfleet.in,8122361884,Active,2019-09-26
BRN00370,Raigad District Motors,Branch,MDL0014,370,Alibag,Maharashtra,402201.0,raigad@dealerhub.in,8516939425,Active,2015-01-08
BRN00371,Ratnagiri District Motors,Branch,MDL0014,371,Ratnagiri,Maharashtra,415612.0,ratnagiri@dealerhub.in,8952763063,Active,2020-05-17
BRN00372,Aurangabad District Motors,Branch,MDL0014,372,Aurangabad,Maharashtra,431001.0,aurangabad@industrialfleet.in,8877150671,Active,2005-09-12
BRN00373,Sangli District Motors,Branch,MDL0014,373,Sangli,Maharashtra,416416.0,sangli@dealerhub.in,8355153903,Inactive,2006-08-10
BRN00374,Satara District Motors,Branch,MDL0014,374,Satara,Maharashtra,415001.0,satara@industrialfleet.in,8831421991,Inactive,2008-07-24
BRN00375,Sindhudurg District Motors,Branch,MDL0014,375,Oros,Maharashtra,416812.0,sindhudurg@industrialfleet.in,8318613099,Active,2014-12-11
BRN00376,Solapur District Motors,Branch,MDL0014,376,Solapur,Maharashtra,413001.0,solapur@dealerhub.in,8710579149,Active,2022-07-26
BRN00377,Thane District Motors,Branch,MDL0014,377,Thane,Maharashtra,400601.0,thane@industrialfleet.in,8626690426,Inactive,2018-09-27
BRN00378,Wardha District Motors,Branch,MDL0014,378,Wardha,Maharashtra,442001.0,wardha@dealerhub.in,8243237000,Inactive,2020-05-20
BRN00379,Washim District Motors,Branch,MDL0014,379,Washim,Maharashtra,444505.0,washim@oemmotors.in,8733956277,Active,2008-02-03
BRN00380,Yavatmal District Motors,Branch,MDL0014,380,Yavatmal,Maharashtra,445001.0,yavatmal@industrialfleet.in,8102112379,Active,2017-09-09
BRN00381,Bishnupur District Motors,Branch,MDL0015,381,Bishnupur,Manipur,nan,bishnupur@industrialfleet.in,8792555223,Active,2007-11-22
BRN00382,Chandel District Motors,Branch,MDL0015,382,Chandel,Manipur,nan,chandel@dealerhub.in,8433379389,Active,2011-09-03
BRN00383,Churachandpur District Motors,Branch,MDL0015,383,Churachandpur,Manipur,nan,churachandpur@dealerhub.in,8541519257,Active,2021-02-25
BRN00384,Imphal East District Motors,Branch,MDL0015,384,Porompat,Manipur,nan,imphaleast@oemmotors.in,8172323287,Active,2022-03-13
BRN00385,Imphal West District Motors,Branch,MDL0015,385,Lamphelpat,Manipur,nan,imphalwest@industrialfleet.in,8679069928,Inactive,2014-06-18
BRN00386,Jiribam District Motors,Branch,MDL0015,386,Jiribam,Manipur,nan,jiribam@oemmotors.in,8789777358,Active,2014-09-26
BRN00387,Kakching District Motors,Branch,MDL0015,387,Kakching,Manipur,nan,kakching@dealerhub.in,8155027834,Active,2011-11-02
BRN00388,Kamjong District Motors,Branch,MDL0015,388,Kamjong,Manipur,nan,kamjong@oemmotors.in,8784143604,Inactive,2023-12-28
BRN00389,Kangpokpi District Motors,Branch,MDL0015,389,Kangpokpi,Manipur,nan,kangpokpi@dealerhub.in,8411687622,Active,2013-08-13
BRN00390,Noney District Motors,Branch,MDL0015,390,Noney (Longmai),Manipur,nan,noney@industrialfleet.in,8777232325,Active,2018-06-18
BRN00391,Pherzawl District Motors,Branch,MDL0015,391,Pherzawl,Manipur,nan,pherzawl@dealerhub.in,8434867513,Active,2015-10-10
BRN00392,Senapati District Motors,Branch,MDL0015,392,Senapati,Manipur,nan,senapati@oemmotors.in,8917633035,Inactive,2007-02-25
BRN00393,Tamenglong District Motors,Branch,MDL0015,393,Tamenglong,Manipur,nan,tamenglong@oemmotors.in,8109580694,Active,2012-08-09
BRN00394,Tengnoupal District Motors,Branch,MDL0015,394,Tengnoupal,Manipur,nan,tengnoupal@industrialfleet.in,8564297419,Active,2021-03-14
BRN00395,Thoubal District Motors,Branch,MDL0015,395,Thoubal,Manipur,nan,thoubal@industrialfleet.in,8807644584,Active,2023-03-10
BRN00396,Ukhrul District Motors,Branch,MDL0015,396,Ukhrul,Manipur,nan,ukhrul@oemmotors.in,8473287695,Active,2014-12-17
BRN00397,East Garo Hills District Motors,Branch,MDL0016,397,Williamnagar,Meghalaya,nan,eastgarohills@oemmotors.in,8210455183,Active,2012-11-13
BRN00398,East Khasi Hills District Motors,Branch,MDL0016,398,Shillong,Meghalaya,793001.0,eastkhasihills@dealerhub.in,8314175431,Active,2021-05-28
BRN00399,East Jaintia Hills District Motors,Branch,MDL0016,399,Khliehriat,Meghalaya,nan,eastjaintiahills@dealerhub.in,8238956500,Inactive,2019-05-08
BRN00400,Eastern West Khasi Hills District Motors,Branch,MDL0016,400,Mairang,Meghalaya,nan,easternwestkhasihills@industrialfleet.in,8962258608,Inactive,2016-06-01
BRN00401,North Garo Hills District Motors,Branch,MDL0016,401,Resubelpara,Meghalaya,nan,northgarohills@dealerhub.in,8378490768,Inactive,2017-08-31
BRN00402,Ri Bhoi District Motors,Branch,MDL0016,402,Nongpoh,Meghalaya,nan,ribhoi@industrialfleet.in,8271690680,Active,2005-10-25
BRN00403,South Garo Hills District Motors,Branch,MDL0016,403,Baghmara,Meghalaya,nan,southgarohills@oemmotors.in,8180398044,Inactive,2006-10-19
BRN00404,South West Garo Hills District Motors,Branch,MDL0016,404,Ampati,Meghalaya,nan,southwestgarohills@oemmotors.in,8948070078,Active,2019-06-21
BRN00405,South West Khasi Hills District Motors,Branch,MDL0016,405,Mawkyrwat,Meghalaya,nan,southwestkhasihills@oemmotors.in,8953340600,Active,2009-10-25
BRN00406,West Garo Hills District Motors,Branch,MDL0016,406,Tura,Meghalaya,nan,westgarohills@oemmotors.in,8347444684,Inactive,2012-04-11
BRN00407,West Jaintia Hills District Motors,Branch,MDL0016,407,Jowai,Meghalaya,nan,westjaintiahills@dealerhub.in,8619807161,Active,2006-05-28
BRN00408,West Khasi Hills District Motors,Branch,MDL0016,408,Nongstoin,Meghalaya,nan,westkhasihills@oemmotors.in,8293520895,Inactive,2022-03-13
BRN00409,Aizawl District Motors,Branch,MDL0017,409,Aizawl,Mizoram,796001.0,aizawl@dealerhub.in,8561934862,Inactive,2005-07-10
BRN00410,Champhai District Motors,Branch,MDL0017,410,Champhai,Mizoram,nan,champhai@industrialfleet.in,8397060790,Active,2009-05-15
BRN00411,Hnahthial District Motors,Branch,MDL0017,411,Hnahthial,Mizoram,nan,hnahthial@oemmotors.in,8762659011,Inactive,2017-02-03
BRN00412,Khawzawl District Motors,Branch,MDL0017,412,Khawzawl,Mizoram,nan,khawzawl@oemmotors.in,8802257131,Active,2019-02-09
BRN00413,Kolasib District Motors,Branch,MDL0017,413,Kolasib,Mizoram,nan,kolasib@dealerhub.in,8192411582,Inactive,2015-02-08
BRN00414,Lawngtlai District Motors,Branch,MDL0017,414,Lawngtlai,Mizoram,nan,lawngtlai@oemmotors.in,8874681842,Inactive,2007-10-15
BRN00415,Lunglei District Motors,Branch,MDL0017,415,Lunglei,Mizoram,nan,lunglei@industrialfleet.in,8964365487,Active,2018-12-03
BRN00416,Mamit District Motors,Branch,MDL0017,416,Mamit,Mizoram,nan,mamit@dealerhub.in,8388658543,Active,2009-05-04
BRN00417,Saiha District Motors,Branch,MDL0017,417,Saiha,Mizoram,nan,saiha@industrialfleet.in,8790818156,Active,2006-06-22
BRN00418,Saitual District Motors,Branch,MDL0017,418,Saitual,Mizoram,nan,saitual@dealerhub.in,8103888854,Active,2005-12-08
BRN00419,Serchhip District Motors,Branch,MDL0017,419,Serchhip,Mizoram,nan,serchhip@oemmotors.in,8913422568,Active,2017-05-12
BRN00420,Chümoukedima District Motors,Branch,MDL0018,420,Chümoukedima,Nagaland,nan,chümoukedima@oemmotors.in,8668442537,Active,2023-10-22
BRN00421,Dimapur District Motors,Branch,MDL0018,421,Dimapur,Nagaland,nan,dimapur@dealerhub.in,8422355884,Inactive,2005-02-01
BRN00422,Kiphire District Motors,Branch,MDL0018,422,Kiphire,Nagaland,nan,kiphire@oemmotors.in,8878063748,Inactive,2007-12-15
BRN00423,Kohima District Motors,Branch,MDL0018,423,Kohima,Nagaland,797001.0,kohima@oemmotors.in,8130245603,Active,2016-07-25
BRN00424,Longleng District Motors,Branch,MDL0018,424,Longleng,Nagaland,nan,longleng@industrialfleet.in,8602858389,Active,2014-12-06
BRN00425,Mokokchung District Motors,Branch,MDL0018,425,Mokokchung,Nagaland,nan,mokokchung@dealerhub.in,8395416124,Active,2008-02-19
BRN00426,Mon District Motors,Branch,MDL0018,426,Mon,Nagaland,nan,mon@dealerhub.in,8250061022,Active,2011-09-14
BRN00427,Niuland District Motors,Branch,MDL0018,427,Niuland,Nagaland,nan,niuland@oemmotors.in,8960746236,Active,2017-08-31
BRN00428,Noklak District Motors,Branch,MDL0018,428,Noklak,Nagaland,nan,noklak@oemmotors.in,8644091494,Inactive,2005-08-31
BRN00429,Peren District Motors,Branch,MDL0018,429,Peren,Nagaland,nan,peren@industrialfleet.in,8231384794,Active,2014-03-20
BRN00430,Phek District Motors,Branch,MDL0018,430,Phek,Nagaland,nan,phek@industrialfleet.in,8987326800,Active,2015-01-07
BRN00431,Shamator District Motors,Branch,MDL0018,431,Shamator,Nagaland,nan,shamator@dealerhub.in,8485520374,Active,2013-01-20
BRN00432,Tseminyü District Motors,Branch,MDL0018,432,Tseminyü,Nagaland,nan,tseminyü@oemmotors.in,8345377407,Inactive,2009-01-08
BRN00433,Tuensang District Motors,Branch,MDL0018,433,Tuensang,Nagaland,nan,tuensang@dealerhub.in,8496820359,Active,2018-01-06
BRN00434,Wokha District Motors,Branch,MDL0018,434,Wokha,Nagaland,nan,wokha@dealerhub.in,8512069465,Active,2016-11-17
BRN00435,Zunheboto District Motors,Branch,MDL0018,435,Zunheboto,Nagaland,nan,zunheboto@dealerhub.in,8109626518,Active,2011-06-30
BRN00436,Angul District Motors,Branch,MDL0019,436,Angul,Odisha,759122.0,angul@industrialfleet.in,8389591972,Active,2012-06-07
BRN00437,Boudh District Motors,Branch,MDL0019,437,Boudh,Odisha,762014.0,boudh@industrialfleet.in,8682033185,Active,2020-09-21
BRN00438,Bhadrak District Motors,Branch,MDL0019,438,Bhadrak,Odisha,756100.0,bhadrak@dealerhub.in,8964231785,Active,2012-02-19
BRN00439,Balangir District Motors,Branch,MDL0019,439,Balangir,Odisha,767001.0,balangir@industrialfleet.in,8519388711,Active,2013-05-11
BRN00440,Bargarh District Motors,Branch,MDL0019,440,Bargarh,Odisha,768028.0,bargarh@dealerhub.in,8747079758,Inactive,2015-06-24
BRN00441,Balasore District Motors,Branch,MDL0019,441,Balasore,Odisha,756001.0,balasore@oemmotors.in,8208462413,Active,2007-06-19
BRN00442,Cuttack District Motors,Branch,MDL0019,442,Cuttack,Odisha,753001.0,cuttack@oemmotors.in,8447567627,Active,2016-07-20
BRN00443,Debagarh District Motors,Branch,MDL0019,443,Debagarh,Odisha,nan,debagarh@oemmotors.in,8601821064,Active,2014-01-07
BRN00444,Dhenkanal District Motors,Branch,MDL0019,444,Dhenkanal,Odisha,759001.0,dhenkanal@dealerhub.in,8185537551,Active,2010-04-29
BRN00445,Ganjam District Motors,Branch,MDL0019,445,Chhatrapur,Odisha,761020.0,ganjam@dealerhub.in,8110961973,Active,2023-03-05
BRN00446,Gajapati District Motors,Branch,MDL0019,446,Paralakhemundi,Odisha,761200.0,gajapati@dealerhub.in,8135608087,Inactive,2021-01-25
BRN00447,Jharsuguda District Motors,Branch,MDL0019,447,Jharsuguda,Odisha,768201.0,jharsuguda@industrialfleet.in,8589603360,Active,2013-12-14
BRN00448,Jajpur District Motors,Branch,MDL0019,448,Jajpur,Odisha,755019.0,jajpur@oemmotors.in,8534488668,Inactive,2020-01-01
BRN00449,Jagatsinghpur District Motors,Branch,MDL0019,449,Jagatsinghpur,Odisha,754103.0,jagatsinghpur@dealerhub.in,8259870995,Active,2017-09-19
BRN00450,Khordha District Motors,Branch,MDL0019,450,Khordha,Odisha,752057.0,khordha@dealerhub.in,8672289838,Active,2018-11-18
BRN00451,Kendujhar District Motors,Branch,MDL0019,451,Kendujhar,Odisha,758001.0,kendujhar@dealerhub.in,8634648741,Active,2010-06-23
BRN00452,Kalahandi District Motors,Branch,MDL0019,452,Bhawanipatna,Odisha,766001.0,kalahandi@dealerhub.in,8866903601,Active,2005-09-30
BRN00453,Kandhamal District Motors,Branch,MDL0019,453,Phulbani,Odisha,762001.0,kandhamal@industrialfleet.in,8177106002,Inactive,2010-01-02
BRN00454,Koraput District Motors,Branch,MDL0019,454,Koraput,Odisha,764020.0,koraput@industrialfleet.in,8503343932,Inactive,2005-06-09
BRN00455,Kendrapara District Motors,Branch,MDL0019,455,Kendrapara,Odisha,754211.0,kendrapara@dealerhub.in,8448722455,Inactive,2022-11-25
BRN00456,Malkangiri District Motors,Branch,MDL0019,456,Malkangiri,Odisha,764048.0,malkangiri@dealerhub.in,8266740999,Active,2015-03-06
BRN00457,Mayurbhanj District Motors,Branch,MDL0019,457,Baripada,Odisha,757001.0,mayurbhanj@oemmotors.in,8770453420,Active,2005-03-29
BRN00458,Nabarangpur District Motors,Branch,MDL0019,458,Nabarangpur,Odisha,764059.0,nabarangpur@industrialfleet.in,8261926004,Active,2007-07-29
BRN00459,Nuapada District Motors,Branch,MDL0019,459,Nuapada,Odisha,766105.0,nuapada@oemmotors.in,8581161358,Active,2006-10-27
BRN00460,Nayagarh District Motors,Branch,MDL0019,460,Nayagarh,Odisha,752069.0,nayagarh@industrialfleet.in,8633303538,Active,2015-01-17
BRN00461,Puri District Motors,Branch,MDL0019,461,Puri,Odisha,752001.0,puri@dealerhub.in,8393356552,Active,2022-06-29
BRN00462,Rayagada District Motors,Branch,MDL0019,462,Rayagada,Odisha,765001.0,rayagada@dealerhub.in,8342115917,Active,2007-03-28
BRN00463,Sambalpur District Motors,Branch,MDL0019,463,Sambalpur,Odisha,768001.0,sambalpur@industrialfleet.in,8659771904,Active,2011-10-18
BRN00464,Subarnapur District Motors,Branch,MDL0019,464,Subarnapur,Odisha,767017.0,subarnapur@industrialfleet.in,8900014815,Inactive,2010-02-23
BRN00465,Sundargarh District Motors,Branch,MDL0019,465,Sundergarh,Odisha,769001.0,sundargarh@dealerhub.in,8172572010,Active,2018-01-12
BRN00466,Amritsar District Motors,Branch,MDL0020,466,Amritsar,Punjab,143001.0,amritsar@oemmotors.in,8402819078,Inactive,2020-11-21
BRN00467,Barnala District Motors,Branch,MDL0020,467,Barnala,Punjab,148101.0,barnala@industrialfleet.in,8609114613,Inactive,2017-07-23
BRN00468,Bathinda District Motors,Branch,MDL0020,468,Bathinda,Punjab,151001.0,bathinda@dealerhub.in,8826128908,Active,2023-02-07
BRN00469,Firozpur District Motors,Branch,MDL0020,469,Firozpur,Punjab,152001.0,firozpur@industrialfleet.in,8990464237,Active,2011-01-14
BRN00470,Faridkot District Motors,Branch,MDL0020,470,Faridkot,Punjab,151203.0,faridkot@industrialfleet.in,8608136696,Active,2019-03-09
BRN00471,Fatehgarh Sahib District Motors,Branch,MDL0020,471,Fatehgarh Sahib,Punjab,140406.0,fatehgarhsahib@industrialfleet.in,8693705659,Inactive,2005-12-04
BRN00472,Fazilka District Motors,Branch,MDL0020,472,Fazilka,Punjab,152123.0,fazilka@dealerhub.in,8318080843,Active,2017-01-20
BRN00473,Gurdaspur District Motors,Branch,MDL0020,473,Gurdaspur,Punjab,143521.0,gurdaspur@dealerhub.in,8988146407,Active,2011-11-19
BRN00474,Hoshiarpur District Motors,Branch,MDL0020,474,Hoshiarpur,Punjab,146001.0,hoshiarpur@dealerhub.in,8534444574,Active,2016-09-03
BRN00475,Jalandhar District Motors,Branch,MDL0020,475,Jalandhar,Punjab,144001.0,jalandhar@industrialfleet.in,8228375411,Active,2017-07-19
BRN00476,Kapurthala District Motors,Branch,MDL0020,476,Kapurthala,Punjab,144601.0,kapurthala@oemmotors.in,8928183345,Active,2019-04-06
BRN00477,Ludhiana District Motors,Branch,MDL0020,477,Ludhiana,Punjab,141001.0,ludhiana@oemmotors.in,8630991703,Inactive,2013-05-21
BRN00478,Malerkotla District Motors,Branch,MDL0020,478,Malerkotla,Punjab,148023.0,malerkotla@industrialfleet.in,8967307850,Active,2009-01-24
BRN00479,Mansa District Motors,Branch,MDL0020,479,Mansa,Punjab,151505.0,mansa@dealerhub.in,8299986077,Inactive,2005-07-04
BRN00480,Moga District Motors,Branch,MDL0020,480,Moga,Punjab,142001.0,moga@industrialfleet.in,8519008134,Active,2006-11-15
BRN00481,Sri Muktsar Sahib District Motors,Branch,MDL0020,481,Sri Muktsar Sahib,Punjab,152026.0,srimuktsarsahib@industrialfleet.in,8605666795,Active,2018-08-05
BRN00482,Pathankot District Motors,Branch,MDL0020,482,Pathankot,Punjab,145001.0,pathankot@oemmotors.in,8985867437,Inactive,2008-12-17
BRN00483,Patiala District Motors,Branch,MDL0020,483,Patiala,Punjab,147001.0,patiala@oemmotors.in,8162676801,Active,2010-10-01
BRN00484,Rupnagar District Motors,Branch,MDL0020,484,Rupnagar,Punjab,140001.0,rupnagar@industrialfleet.in,8427086586,Active,2013-12-01
BRN00485,Sahibzada Ajit Singh Nagar District Motors,Branch,MDL0020,485,Sahibzada Ajit Singh Nagar,Punjab,160059.0,sahibzadaajitsinghnagar@dealerhub.in,8469256326,Active,2022-06-10
BRN00486,Sangrur District Motors,Branch,MDL0020,486,Sangrur,Punjab,148001.0,sangrur@dealerhub.in,8359980074,Active,2023-07-27
BRN00487,Shahid Bhagat Singh Nagar District Motors,Branch,MDL0020,487,Nawanshehr,Punjab,144514.0,shahidbhagatsinghnagar@dealerhub.in,8157827328,Active,2009-04-18
BRN00488,Tarn Taran District Motors,Branch,MDL0020,488,Tarn Taran Sahib,Punjab,143401.0,tarntaran@oemmotors.in,8761975034,Active,2006-08-01
BRN00489,Ajmer District Motors,Branch,MDL0021,489,Ajmer,Rajasthan,305001.0,ajmer@dealerhub.in,8370656762,Active,2020-09-01
BRN00490,Alwar District Motors,Branch,MDL0021,490,Alwar,Rajasthan,301001.0,alwar@industrialfleet.in,8482794159,Active,2008-11-26
BRN00491,Bikaner District Motors,Branch,MDL0021,491,Bikaner,Rajasthan,334001.0,bikaner@oemmotors.in,8842731506,Active,2017-06-22
BRN00492,Barmer District Motors,Branch,MDL0021,492,Barmer,Rajasthan,344001.0,barmer@dealerhub.in,8405965164,Inactive,2009-01-16
BRN00493,Banswara District Motors,Branch,MDL0021,493,Banswara,Rajasthan,327001.0,banswara@oemmotors.in,8163834817,Active,2015-07-24
BRN00494,Bharatpur District Motors,Branch,MDL0021,494,Bharatpur,Rajasthan,321001.0,bharatpur@industrialfleet.in,8164291501,Inactive,2006-01-04
BRN00495,Baran District Motors,Branch,MDL0021,495,Baran,Rajasthan,325205.0,baran@dealerhub.in,8691475544,Active,2011-05-27
BRN00496,Bundi District Motors,Branch,MDL0021,496,Bundi,Rajasthan,323001.0,bundi@dealerhub.in,8898959752,Active,2016-03-02
BRN00497,Bhilwara District Motors,Branch,MDL0021,497,Bhilwara,Rajasthan,311001.0,bhilwara@dealerhub.in,8210301064,Inactive,2023-06-02
BRN00498,Churu District Motors,Branch,MDL0021,498,Churu,Rajasthan,331001.0,churu@dealerhub.in,8315559318,Inactive,2018-12-01
BRN00499,Chittorgarh District Motors,Branch,MDL0021,499,Chittorgarh,Rajasthan,312001.0,chittorgarh@industrialfleet.in,8706201835,Active,2012-05-07
BRN00500,Dausa District Motors,Branch,MDL0021,500,Dausa,Rajasthan,303303.0,dausa@industrialfleet.in,8966749802,Inactive,2023-05-13
BRN00501,Dholpur District Motors,Branch,MDL0021,501,Dholpur,Rajasthan,328001.0,dholpur@oemmotors.in,8125317720,Active,2006-06-05
BRN00502,Dungarpur District Motors,Branch,MDL0021,502,Dungarpur,Rajasthan,314001.0,dungarpur@industrialfleet.in,8113607033,Active,2014-10-22
BRN00503,Sri Ganganagar District Motors,Branch,MDL0021,503,Sri Ganganagar,Rajasthan,335001.0,sriganganagar@oemmotors.in,8596926142,Active,2014-07-18
BRN00504,Hanumangarh District Motors,Branch,MDL0021,504,Hanumangarh,Rajasthan,335513.0,hanumangarh@industrialfleet.in,8265985343,Active,2014-12-25
BRN00505,Jhunjhunu District Motors,Branch,MDL0021,505,Jhunjhunu,Rajasthan,333001.0,jhunjhunu@dealerhub.in,8880017671,Inactive,2022-02-22
BRN00506,Jalore District Motors,Branch,MDL0021,506,Jalore,Rajasthan,343001.0,jalore@dealerhub.in,8909243809,Active,2016-04-24
BRN00507,Jodhpur District Motors,Branch,MDL0021,507,Jodhpur,Rajasthan,342001.0,jodhpur@oemmotors.in,8437778673,Active,2008-04-07
BRN00508,Jaipur District Motors,Branch,MDL0021,508,Jaipur,Rajasthan,302001.0,jaipur@industrialfleet.in,8770330800,Inactive,2019-01-29
BRN00509,Jaisalmer District Motors,Branch,MDL0021,509,Jaisalmer,Rajasthan,345001.0,jaisalmer@industrialfleet.in,8544627388,Active,2006-03-04
BRN00510,Jhalawar District Motors,Branch,MDL0021,510,Jhalawar,Rajasthan,326001.0,jhalawar@dealerhub.in,8338911993,Active,2007-01-02
BRN00511,Karauli District Motors,Branch,MDL0021,511,Karauli,Rajasthan,322241.0,karauli@industrialfleet.in,8758175835,Active,2008-01-03
BRN00512,Kota District Motors,Branch,MDL0021,512,Kota,Rajasthan,324001.0,kota@industrialfleet.in,8164923833,Active,2022-04-13
